Date,Close
1982. 2. 9 오후 4:00:00,113.68
1982. 2. 10 오후 4:00:00,114.66
1982. 2. 11 오후 4:00:00,114.43
1982. 2. 12 오후 4:00:00,114.38
1982. 2. 16 오후 4:00:00,114.06
1982. 2. 17 오후 4:00:00,113.69
1982. 2. 18 오후 4:00:00,113.82
1982. 2. 19 오후 4:00:00,113.22
1982. 2. 22 오후 4:00:00,111.59
1982. 2. 23 오후 4:00:00,111.51
1982. 2. 24 오후 4:00:00,113.47
1982. 2. 25 오후 4:00:00,113.21
1982. 2. 26 오후 4:00:00,113.11
1982. 3. 1 오후 4:00:00,113.31
1982. 3. 2 오후 4:00:00,112.68
1982. 3. 3 오후 4:00:00,110.92
1982. 3. 4 오후 4:00:00,109.88
1982. 3. 5 오후 4:00:00,109.34
1982. 3. 8 오후 4:00:00,107.34
1982. 3. 9 오후 4:00:00,108.83
1982. 3. 10 오후 4:00:00,109.41
1982. 3. 11 오후 4:00:00,109.36
1982. 3. 12 오후 4:00:00,108.61
1982. 3. 15 오후 4:00:00,109.45
1982. 3. 16 오후 4:00:00,109.28
1982. 3. 17 오후 4:00:00,109.08
1982. 3. 18 오후 4:00:00,110.3
1982. 3. 19 오후 4:00:00,110.61
1982. 3. 22 오후 4:00:00,112.77
1982. 3. 23 오후 4:00:00,113.55
1982. 3. 24 오후 4:00:00,112.97
1982. 3. 25 오후 4:00:00,113.21
1982. 3. 26 오후 4:00:00,111.94
1982. 3. 29 오후 4:00:00,112.3
1982. 3. 30 오후 4:00:00,112.27
1982. 3. 31 오후 4:00:00,111.96
1982. 4. 1 오후 4:00:00,113.79
1982. 4. 2 오후 4:00:00,115.12
1982. 4. 5 오후 4:00:00,114.73
1982. 4. 6 오후 4:00:00,115.36
1982. 4. 7 오후 4:00:00,115.46
1982. 4. 8 오후 4:00:00,116.22
1982. 4. 12 오후 4:00:00,116
1982. 4. 13 오후 4:00:00,115.99
1982. 4. 14 오후 4:00:00,115.83
1982. 4. 15 오후 4:00:00,116.35
1982. 4. 16 오후 4:00:00,116.81
1982. 4. 19 오후 4:00:00,116.7
1982. 4. 20 오후 4:00:00,115.44
1982. 4. 21 오후 4:00:00,115.72
1982. 4. 22 오후 4:00:00,117.19
1982. 4. 23 오후 4:00:00,118.64
1982. 4. 26 오후 4:00:00,119.26
1982. 4. 27 오후 4:00:00,118
1982. 4. 28 오후 4:00:00,117.26
1982. 4. 29 오후 4:00:00,116.14
1982. 4. 30 오후 4:00:00,116.44
1982. 5. 3 오후 4:00:00,116.82
1982. 5. 4 오후 4:00:00,117.46
1982. 5. 5 오후 4:00:00,117.67
1982. 5. 6 오후 4:00:00,118.68
1982. 5. 7 오후 4:00:00,119.47
1982. 5. 10 오후 4:00:00,118.38
1982. 5. 11 오후 4:00:00,119.42
1982. 5. 12 오후 4:00:00,119.17
1982. 5. 13 오후 4:00:00,118.22
1982. 5. 14 오후 4:00:00,118.01
1982. 5. 17 오후 4:00:00,116.71
1982. 5. 18 오후 4:00:00,115.84
1982. 5. 19 오후 4:00:00,114.89
1982. 5. 20 오후 4:00:00,114.59
1982. 5. 21 오후 4:00:00,114.89
1982. 5. 24 오후 4:00:00,114.79
1982. 5. 25 오후 4:00:00,114.4
1982. 5. 26 오후 4:00:00,113.11
1982. 5. 27 오후 4:00:00,112.66
1982. 5. 28 오후 4:00:00,111.88
1982. 6. 1 오후 4:00:00,111.68
1982. 6. 2 오후 4:00:00,112.04
1982. 6. 3 오후 4:00:00,111.86
1982. 6. 4 오후 4:00:00,110.09
1982. 6. 7 오후 4:00:00,110.12
1982. 6. 8 오후 4:00:00,109.63
1982. 6. 9 오후 4:00:00,108.99
1982. 6. 10 오후 4:00:00,109.61
1982. 6. 11 오후 4:00:00,111.24
1982. 6. 14 오후 4:00:00,109.96
1982. 6. 15 오후 4:00:00,109.69
1982. 6. 16 오후 4:00:00,108.87
1982. 6. 17 오후 4:00:00,107.6
1982. 6. 18 오후 4:00:00,107.28
1982. 6. 21 오후 4:00:00,107.2
1982. 6. 22 오후 4:00:00,108.3
1982. 6. 23 오후 4:00:00,110.14
1982. 6. 24 오후 4:00:00,109.83
1982. 6. 25 오후 4:00:00,109.14
1982. 6. 28 오후 4:00:00,110.26
